ID:0, Name:Dwarf remains, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:17872, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17873, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17874, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17875, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17876, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17877, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17878, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17879, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17880, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17881, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17882, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17883, Name:Hammer, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17884, Name:Hammer, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17885, Name:Novite arrowheads, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17886, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17887, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17888, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17889, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17890, Name:Bathus arrowheads, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17891, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17892, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17893, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17894, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17895, Name:Marmaros arrowheads, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17896, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17897, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17898, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17899, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17900, Name:Kratonite arrowheads, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17901, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17902, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17903, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17904, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17905, Name:Fractite arrowheads, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17906, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17907, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17908, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17909, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17910, Name:Zephyrium arrowheads, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17911, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17912, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17913, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17914, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17915, Name:Argonite arrowheads, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17916, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17917, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17918, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17919, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17920, Name:Katagon arrowheads, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17921, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17922, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17923, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17924, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17925, Name:Gorgonite arrowheads, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17926, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17927, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17928, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17929, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17930, Name:Promethium arrowheads, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17931, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17932, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17933, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17934, Name:null, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17935, Name:Cub bloodrager pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17936, Name:Little bloodrager pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17937, Name:Na?ve bloodrager pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17938, Name:Keen bloodrager pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17939, Name:Brave bloodrager pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17940, Name:Brah bloodrager pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17941, Name:Naabe bloodrager pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17942, Name:Wise bloodrager pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17943, Name:Adept bloodrager pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17944, Name:Sachem bloodrager pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17945, Name:Cub stormbringer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17946, Name:Little stormbringer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17947, Name:Na?ve stormbringer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17948, Name:Keen stormbringer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17949, Name:Brave stormbringer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17950, Name:Brah stormbringer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17951, Name:Naabe stormbringer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17952, Name:Wise stormbringer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17953, Name:Adept stormbringer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17954, Name:Sachem stormbringer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17955, Name:Cub hoardstalker pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17956, Name:Little hoardstalker pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17957, Name:Na?ve hoardstalker pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17958, Name:Keen hoardstalker pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17959, Name:Brave hoardstalker pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17960, Name:Brah hoardstalker pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17961, Name:Naabe hoardstalker pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17962, Name:Wise hoardstalker pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17963, Name:Adept hoardstalker pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17964, Name:Sachem hoardstalker pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17965, Name:Cub skinweaver pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17966, Name:Little skinweaver pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17967, Name:Na?ve skinweaver pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17968, Name:Keen skinweaver pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17969, Name:Brave skinweaver pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17970, Name:Brah skinweaver pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17971, Name:Naabe skinweaver pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17972, Name:Wise skinweaver pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17973, Name:Adept skinweaver pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17974, Name:Sachem skinweaver pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17975, Name:Cub worldbearer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17976, Name:Little worldbearer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17977, Name:Na?ve worldbearer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17978, Name:Keen worldbearer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17979, Name:Brave worldbearer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17980, Name:Brah worldbearer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17981, Name:Naabe worldbearer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17982, Name:Wise worldbearer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17983, Name:Adept worldbearer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17984, Name:Sachem worldbearer pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17985, Name:Cub deathslinger pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17986, Name:Little deathslinger pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17987, Name:Na?ve deathslinger pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17988, Name:Keen deathslinger pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17989, Name:Brave deathslinger pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17990, Name:Brah deathslinger pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17991, Name:Naabe deathslinger pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17992, Name:Wise deathslinger pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17993, Name:Adept deathslinger pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17994, Name:Sachem deathslinger pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17995, Name:Protoleather torn bag, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17996, Name:Protoleather torn bag, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17997, Name:Subleather torn bag, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:17998, Name:Subleather torn bag, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:17999, Name:Paraleather torn bag, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18000, Name:Paraleather torn bag, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18001, Name:Archleather torn bag, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18002, Name:Archleather torn bag, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18003, Name:Dromoleather torn bag, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18004, Name:Dromoleather torn bag, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18005, Name:Spinoleather torn bag, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18006, Name:Spinoleather torn bag, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18007, Name:Gallileather torn bag, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18008, Name:Gallileather torn bag, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18009, Name:Stegoleather torn bag, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18010, Name:Stegoleather torn bag, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18011, Name:Megaleather torn bag, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18012, Name:Megaleather torn bag, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18013, Name:Tyrannoleather torn bag, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18014, Name:Tyrannoleather torn bag, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18015, Name:Pouch, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18016, Name:Spirit shards, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18017, Name:Gold charm, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18018, Name:Green charm, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18019, Name:Crimson charm, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18020, Name:Blue charm, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18021, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18022, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18023, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18024, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18025, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18026, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18027, Name:Sundering strike (tier 1), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18028, Name:Sundering strike (tier 2), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18029, Name:Sundering strike (tier 3), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18030, Name:Sundering strike (tier 4), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18031, Name:Sundering strike (tier 5), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18032, Name:Sundering strike (tier 6), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18033, Name:Sundering strike (tier 7), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18034, Name:Sundering strike (tier 8), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18035, Name:Sundering strike (tier 9), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18036, Name:Sundering strike (tier 10), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18037, Name:Poisonous shot (tier 1), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18038, Name:Poisonous shot (tier 2), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18039, Name:Poisonous shot (tier 3), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18040, Name:Poisonous shot (tier 4), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18041, Name:Poisonous shot (tier 5), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18042, Name:Poisonous shot (tier 6), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18043, Name:Poisonous shot (tier 7), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18044, Name:Poisonous shot (tier 8), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18045, Name:Poisonous shot (tier 9), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18046, Name:Poisonous shot (tier 10), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18047, Name:Snaring wave (tier 1), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18048, Name:Snaring wave (tier 2), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18049, Name:Snaring wave (tier 3), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18050, Name:Snaring wave (tier 4), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18051, Name:Snaring wave (tier 5), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18052, Name:Snaring wave (tier 6), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18053, Name:Snaring wave (tier 7), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18054, Name:Snaring wave (tier 8), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18055, Name:Snaring wave (tier 9), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18056, Name:Snaring wave (tier 10), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18057, Name:Aptitude (tier 1), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18058, Name:Aptitude (tier 2), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18059, Name:Aptitude (tier 3), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18060, Name:Aptitude (tier 4), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18061, Name:Aptitude (tier 5), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18062, Name:Aptitude (tier 6), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18063, Name:Aptitude (tier 7), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18064, Name:Aptitude (tier 8), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18065, Name:Aptitude (tier 9), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18066, Name:Aptitude (tier 10), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18067, Name:Second wind (tier 1), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18068, Name:Second wind (tier 2), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18069, Name:Second wind (tier 3), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18070, Name:Second wind (tier 4), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18071, Name:Second wind (tier 5), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18072, Name:Second wind (tier 6), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18073, Name:Second wind (tier 7), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18074, Name:Second wind (tier 8), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18075, Name:Second wind (tier 9), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18076, Name:Second wind (tier 10), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18077, Name:Glimmer of light (tier 1), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18078, Name:Glimmer of light (tier 2), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18079, Name:Glimmer of light (tier 3), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18080, Name:Glimmer of light (tier 4), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18081, Name:Glimmer of light (tier 5), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18082, Name:Glimmer of light (tier 6), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18083, Name:Glimmer of light (tier 7), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18084, Name:Glimmer of light (tier 8), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18085, Name:Glimmer of light (tier 9), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18086, Name:Glimmer of light (tier 10), Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18087, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18088, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18089, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18090, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18091, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18092, Name:Pouch, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18093, Name:Baked cave potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18094, Name:Baked cave potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18095, Name:Gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18096, Name:Gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18097, Name:Edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18098, Name:Edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18099, Name:Heim crab potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18100, Name:Heim crab potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18101, Name:Red-eye potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18102, Name:Red-eye potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18103, Name:Dusk eel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18104, Name:Dusk eel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18105, Name:Giant flatfish potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18106, Name:Giant flatfish potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18107, Name:Short-fin eel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18108, Name:Short-fin eel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18109, Name:Snipper potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18110, Name:Snipper potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18111, Name:Bouldabass potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18112, Name:Bouldabass potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18113, Name:Salve eel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18114, Name:Salve eel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18115, Name:Blue crab potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18116, Name:Blue crab potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18117, Name:Cave moray potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18118, Name:Cave moray potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18119, Name:Heim crab & gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18120, Name:Heim crab & gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18121, Name:Red-eye & gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18122, Name:Red-eye & gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18123, Name:Dusk eel & gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18124, Name:Dusk eel & gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18125, Name:Flatfish & gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18126, Name:Flatfish & gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18127, Name:Short-fin & gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18128, Name:Short-fin & gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18129, Name:Snipper & gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18130, Name:Snipper & gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18131, Name:Bouldabass & gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18132, Name:Bouldabass & gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18133, Name:Salve eel & gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18134, Name:Salve eel & gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18135, Name:Blue crab & gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18136, Name:Blue crab & gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18137, Name:Moray & gissel potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18138, Name:Moray & gissel potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18139, Name:Heim crab & edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18140, Name:Heim crab & edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18141, Name:Red-eye & edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18142, Name:Red-eye & edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18143, Name:Dusk eel & edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18144, Name:Dusk eel & edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18145, Name:Flatfish & edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18146, Name:Flatfish & edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18147, Name:Short-fin & edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18148, Name:Short-fin & edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18149, Name:Snipper & edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18150, Name:Snipper & edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18151, Name:Bouldabass & edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18152, Name:Bouldabass & edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18153, Name:Salve eel & edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18154, Name:Salve eel & edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18155, Name:Blue crab & edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18156, Name:Blue crab & edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18157, Name:Moray & edicap potato, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18158, Name:Moray & edicap potato, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18159, Name:Heim crab, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18160, Name:Heim crab, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18161, Name:Red-eye, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18162, Name:Red-eye, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18163, Name:Dusk eel, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18164, Name:Dusk eel, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
ID:18165, Name:Giant flatfish, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:18166, Name:Giant flatfish, Stackable:true, Equipment:false, Destroy:false, SpecBar:false
